frame_id,object_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,feet_x,feet_y,team_id,has_possession,ball_x,ball_y,ball_interpolated,vx_px,vy_px,speed_px_f,speed_km_h
15630,4652,2,0.8812,156.8,430.5,183.5,501.3,170.1,501.3,0,0,,,,5.1,-0.8,5.162,46.46
15630,4529,2,0.876,465.9,258.9,487.8,304.2,476.8,304.2,1,0,,,,4.9,0.7,4.95,44.55
15630,4655,2,0.8057,279.8,358.2,309.2,411.4,294.5,411.4,1,0,,,,5.9,7.7,9.701,87.3
15630,4656,2,0.7546,761.3,525.9,776.8,562.7,769.1,562.7,1,0,,,,2.3,1.25,2.618,11.78
15630,4607,1,0.6654,1024.4,253.3,1043.6,301.2,1034.0,301.2,1,0,,,,3.2,1.3,3.454,31.09
15630,4595,2,0.6315,575.3,286.0,603.7,308.4,589.5,308.4,1,0,,,,1.5,-0.8,1.7,15.3
15630,4657,2,0.5531,24.8,325.0,58.2,384.9,41.5,384.9,0,0,,,,5.8,0.4,5.814,52.32
15631,4592,2,0.9095,887.1,344.8,908.4,405.6,897.7,405.6,1,0,,,,6.0,0.8,6.053,54.48
15631,4598,2,0.9048,835.0,395.1,861.4,461.1,848.2,461.1,1,0,,,,4.4,-0.1,4.401,39.61
15631,4591,2,0.8955,525.4,306.5,544.8,355.3,535.1,355.3,0,0,,,,10.4,0.4,10.408,93.67
15631,4537,2,0.8932,673.3,284.2,692.3,329.8,682.8,329.8,1,0,,,,7.4,2.0,7.666,68.99
15631,4577,2,0.8849,613.8,299.3,632.8,349.8,623.3,349.8,1,0,,,,7.6,1.7,7.788,70.09
15631,4528,2,0.8746,956.1,367.6,979.6,430.9,967.8,430.9,1,1,,,,4.8,0.1,4.801,43.21
15631,4529,2,0.8712,473.6,261.6,496.2,305.1,484.9,305.1,1,0,,,,8.1,0.9,8.15,73.35
15631,4654,2,0.8648,60.7,388.0,87.5,461.3,74.1,461.3,1,0,,,,11.3,-1.2,11.364,102.27
15631,4652,2,0.8414,165.4,430.7,194.9,501.3,180.1,501.3,0,0,,,,10.0,0.0,10.0,90.0
15631,4655,2,0.8391,290.5,358.9,320.1,423.8,305.3,423.8,1,0,,,,10.8,12.4,16.444,147.99
15631,4657,2,0.838,38.5,325.7,70.2,384.6,54.4,384.6,1,0,,,,12.9,-0.3,12.903,116.13
15631,4607,2,0.7472,1029.2,257.0,1048.5,302.6,1038.8,302.6,1,0,,,,4.8,1.4,5.0,45.0
15631,4656,2,0.4843,763.3,509.9,784.0,560.9,773.6,560.9,0,0,,,,4.5,-1.8,4.847,43.62
15631,4658,2,0.4049,747.7,477.5,778.5,511.1,763.1,511.1,1,0,,,,3.3,-0.75,3.384,15.23
15632,4592,2,0.9213,889.5,345.8,911.4,406.0,900.5,406.0,1,0,,,,2.8,0.4,2.828,25.46
15632,4598,2,0.9142,838.6,395.2,864.4,460.9,851.5,460.9,1,0,,,,3.3,-0.2,3.306,29.75
15632,4591,2,0.9075,530.4,307.0,552.8,355.6,541.6,355.6,0,0,,,,6.5,0.3,6.507,58.56
15632,4529,2,0.9049,477.5,261.8,500.5,306.3,489.0,306.3,1,0,,,,4.1,1.2,4.272,38.45
15632,4537,2,0.8814,677.7,284.6,695.8,330.8,686.8,330.8,1,0,,,,4.0,1.0,4.123,37.11
15632,4528,2,0.8789,959.0,368.0,981.6,431.2,970.3,431.2,1,1,,,,2.5,0.3,2.518,22.66
15632,4577,2,0.8786,617.3,299.6,636.9,349.9,627.1,349.9,1,0,,,,3.8,0.1,3.801,34.21
15632,4654,2,0.869,64.8,388.0,93.4,460.8,79.1,460.8,1,0,,,,5.0,-0.5,5.025,45.22
15632,4652,2,0.7875,168.9,431.2,202.0,500.6,185.4,500.6,0,0,,,,5.3,-0.7,5.346,48.11
15632,4655,2,0.7459,292.7,359.0,327.3,424.2,310.0,424.2,1,0,,,,4.7,0.4,4.717,42.45
15632,4657,2,0.5927,46.7,326.2,76.5,385.0,61.6,385.0,1,0,,,,7.2,0.4,7.211,64.9
15632,4656,2,0.5858,765.2,519.9,787.4,560.5,776.3,560.5,1,0,,,,2.7,-0.4,2.729,24.57
15632,4607,2,0.5174,1033.0,256.2,1050.7,303.6,1041.8,303.6,1,0,,,,3.0,1.0,3.162,28.46
15633,4592,2,0.9247,891.2,347.4,914.3,407.5,902.8,407.5,1,0,,,,2.3,1.5,2.746,24.71
15633,4598,2,0.9242,841.7,395.1,867.4,460.8,854.6,460.8,1,0,,,,3.1,-0.1,3.102,27.91
15633,4591,2,0.9031,535.9,307.8,558.7,355.8,547.3,355.8,0,0,,,,5.7,0.2,5.704,51.33
15633,4654,2,0.8891,71.6,387.9,101.0,459.9,86.3,459.9,1,0,,,,7.2,-0.9,7.256,65.3
15633,4528,2,0.8888,960.9,369.3,984.1,431.1,972.5,431.1,1,1,,,,2.2,-0.1,2.202,19.82
15633,4577,2,0.8882,621.2,300.2,640.3,350.5,630.7,350.5,1,0,,,,3.6,0.6,3.65,32.85
15633,4537,2,0.8876,680.8,284.6,699.0,331.0,689.9,331.0,1,0,,,,3.1,0.2,3.106,27.96
15633,4529,2,0.8724,483.3,262.5,504.9,306.9,494.1,306.9,1,0,,,,5.1,0.6,5.135,46.22
15633,4657,2,0.8124,54.0,326.6,83.4,384.9,68.7,384.9,1,0,,,,7.1,-0.1,7.101,63.91
15633,4655,2,0.804,298.5,359.7,332.3,424.4,315.4,424.4,1,0,,,,5.4,0.2,5.404,48.63
15633,4652,2,0.6019,172.7,431.5,208.6,500.4,190.7,500.4,0,0,,,,5.3,-0.2,5.304,47.73
15633,4607,2,0.5576,1034.5,257.2,1053.5,304.2,1044.0,304.2,1,0,,,,2.2,0.6,2.28,20.52
15633,4656,2,0.4117,768.1,502.5,789.4,560.7,778.7,560.7,0,0,,,,2.4,0.2,2.408,21.67
15634,4591,2,0.9124,541.2,308.3,564.1,356.0,552.7,356.0,0,0,,,,5.4,0.2,5.404,48.63
15634,4598,2,0.9114,845.9,395.3,869.7,460.7,857.8,460.7,1,0,,,,3.2,-0.1,3.202,28.81
15634,4654,2,0.9065,78.1,387.4,108.2,456.9,93.1,456.9,1,0,,,,6.8,-3.0,7.432,66.89
15634,4592,2,0.9064,894.0,349.8,917.2,409.7,905.6,409.7,1,0,,,,2.8,2.2,3.561,32.05
15634,4529,2,0.8964,487.0,263.6,508.8,307.4,497.9,307.4,1,0,,,,3.8,0.5,3.833,34.49
15634,4528,2,0.8773,963.9,370.4,986.2,430.9,975.0,430.9,1,1,,,,2.5,-0.2,2.508,22.57
15634,4537,2,0.8759,685.6,286.3,702.3,331.0,693.9,331.0,1,0,,,,4.0,0.0,4.0,36.0
15634,4577,2,0.8704,624.5,300.6,644.0,350.8,634.3,350.8,1,0,,,,3.6,0.3,3.612,32.51
15634,4655,2,0.8579,307.9,358.9,339.8,424.1,323.8,424.1,1,0,,,,8.4,-0.3,8.405,75.65
15634,4657,2,0.8334,60.6,325.7,87.9,385.4,74.3,385.4,0,0,,,,5.6,0.5,5.622,50.6
15634,4652,2,0.7241,177.7,430.2,215.5,500.1,196.6,500.1,1,0,,,,5.9,-0.3,5.908,53.17
15634,4607,2,0.6323,1036.9,257.8,1055.5,304.6,1046.2,304.6,1,0,,,,2.2,0.4,2.236,20.12
15634,4656,2,0.4733,771.8,482.2,804.6,560.3,788.2,560.3,1,0,,,,9.5,-0.4,9.508,85.58
15635,4592,2,0.9294,897.8,350.7,920.3,410.1,909.0,410.1,1,0,,,,3.4,0.4,3.423,30.81
15635,4598,2,0.9125,849.4,395.6,873.1,460.7,861.2,460.7,1,0,,,,3.4,0.0,3.4,30.6
15635,4591,2,0.9002,545.9,309.3,568.9,356.6,557.4,356.6,0,0,,,,4.7,0.6,4.738,42.64
15635,4528,2,0.899,965.6,370.7,988.0,431.9,976.8,431.9,1,1,,,,1.8,1.0,2.059,18.53
15635,4654,2,0.8985,83.5,387.2,115.2,456.4,99.3,456.4,1,0,,,,6.2,-0.5,6.22,55.98
15635,4529,2,0.8854,491.8,263.3,512.1,307.7,502.0,307.7,1,0,,,,4.1,0.3,4.111,37.0
15635,4537,2,0.8802,688.8,285.9,705.6,330.4,697.2,330.4,1,0,,,,3.3,-0.6,3.354,30.19
15635,4577,2,0.8627,629.8,301.4,647.6,351.2,638.7,351.2,1,0,,,,4.4,0.4,4.418,39.76
15635,4652,2,0.7842,181.8,431.2,221.3,501.2,201.6,501.2,1,0,,,,5.0,1.1,5.12,46.08
15635,4657,2,0.7826,70.3,359.4,92.7,385.6,81.5,385.6,0,0,,,,7.2,0.2,7.203,64.82
15635,4655,2,0.7611,312.9,358.8,345.4,423.6,329.1,423.6,1,0,,,,5.3,-0.5,5.324,47.91
15635,4595,2,0.6694,595.2,294.4,620.3,312.5,607.8,312.5,1,0,,,,3.66,0.82,3.751,6.75
15635,4656,2,0.6366,773.6,509.3,796.2,561.5,784.9,561.5,1,0,,,,-3.3,1.2,3.511,31.6
15635,4651,2,0.5409,181.3,458.6,199.4,501.9,190.3,501.9,0,0,,,,5.381,0.31,5.39,2.31
15635,4607,2,0.4546,1040.4,259.6,1058.6,305.6,1049.5,305.6,1,0,,,,3.3,1.0,3.448,31.03
15636,4591,2,0.9068,556.3,310.3,578.9,357.9,567.6,357.9,0,0,,,,10.2,1.3,10.283,92.54
15636,4598,2,0.9038,855.6,395.8,880.2,460.8,867.9,460.8,1,0,,,,6.7,0.1,6.701,60.31
15636,4592,2,0.9029,903.3,352.5,925.2,410.7,914.2,410.7,1,0,,,,5.2,0.6,5.235,47.11
15636,4655,2,0.8904,322.4,358.1,355.1,422.6,338.7,422.6,1,0,,,,9.6,-1.0,9.652,86.87
15636,4529,2,0.8842,501.2,264.3,519.3,307.0,510.2,307.0,1,0,,,,8.2,-0.7,8.23,74.07
15636,4528,2,0.8826,969.2,371.4,993.0,431.9,981.1,431.9,1,1,,,,4.3,0.0,4.3,38.7
15636,4577,2,0.8772,638.1,303.0,654.7,352.1,646.4,352.1,1,0,,,,7.7,0.9,7.752,69.77
15636,4654,2,0.8728,96.1,387.4,128.5,456.3,112.3,456.3,1,0,,,,13.0,-0.1,13.0,117.0
15636,4537,2,0.8623,696.9,287.3,712.8,331.5,704.9,331.5,1,0,,,,7.7,1.1,7.778,70.0
15636,4652,2,0.831,195.9,430.4,232.9,499.8,214.4,499.8,1,0,,,,12.8,-1.4,12.876,115.89
15636,4657,2,0.8133,80.7,326.5,102.1,384.6,91.4,384.6,1,0,,,,9.9,-1.0,9.95,89.55
15636,4656,2,0.6977,780.3,503.3,804.9,560.4,792.6,560.4,1,0,,,,7.7,-1.1,7.778,70.0
15636,4607,1,0.5647,1043.4,260.6,1063.2,306.6,1053.3,306.6,1,0,,,,3.8,1.0,3.929,35.36
15739,4652,2,0.9098,624.4,434.9,642.9,475.6,633.7,475.6,0,0,,,,1.7,-0.4,1.746,15.72
15739,4591,2,0.8955,996.4,396.0,1009.8,428.4,1003.1,428.4,0,0,,,,0.3,0.0,0.3,2.7
15739,4670,2,0.892,376.0,417.3,393.9,458.8,385.0,458.8,0,0,,,,4.8,-0.4,4.817,43.35
15739,4661,2,0.8812,552.3,427.5,569.1,468.4,560.7,468.4,1,0,,,,4.4,-0.4,4.418,39.76
15739,4657,2,0.8804,641.5,385.4,651.1,416.1,646.3,416.1,0,0,,,,2.0,-0.1,2.002,18.02
15739,4675,2,0.879,976.0,388.8,992.3,420.7,984.1,420.7,1,0,,,,0.5,0.6,0.781,7.03
15739,4672,2,0.872,431.6,391.2,444.8,426.3,438.2,426.3,0,0,,,,3.3,0.0,3.3,29.7
15739,4677,2,0.8684,541.0,389.5,553.7,422.6,547.4,422.6,1,0,,,,3.4,0.3,3.413,30.72
15739,4685,2,0.8653,752.9,356.5,762.3,382.5,757.6,382.5,0,0,,,,2.1,0.5,2.159,19.43
15739,4674,2,0.8639,413.5,434.0,425.9,478.0,419.7,478.0,1,0,,,,3.8,0.4,3.821,34.39
15739,4592,2,0.8632,1140.1,431.5,1159.8,473.1,1149.9,473.1,0,0,,,,-0.7,0.3,0.762,6.85
15739,4529,2,0.8597,969.1,360.6,979.0,387.8,974.0,387.8,1,0,,,,2.1,0.5,2.159,19.43
15739,4654,2,0.8528,694.5,410.0,708.0,446.9,701.3,446.9,1,0,,,,1.9,-0.2,1.91,17.19
15739,4598,2,0.8412,1127.3,437.5,1145.3,474.1,1136.3,474.1,1,0,,,,-1.3,-0.6,1.432,12.89
15739,4678,2,0.8403,506.4,372.5,518.2,401.8,512.3,401.8,0,0,,,,3.0,0.2,3.007,27.06
15739,4689,3,0.8288,866.3,693.5,892.0,720.0,879.1,720.0,-1,0,,,,2.0,0.0,2.0,18.0
15739,4680,2,0.8089,1023.2,375.3,1033.6,401.0,1028.4,401.0,1,0,,,,0.1,0.3,0.316,2.85
15739,4686,2,0.7999,808.8,393.8,819.8,427.2,814.3,427.2,1,0,,,,1.3,-0.2,1.315,11.84
15739,4688,2,0.7746,1030.6,372.4,1049.1,393.7,1039.9,393.7,1,0,,,,0.6,0.3,0.671,6.04
15739,4655,3,0.7472,808.9,393.5,819.9,427.1,814.4,427.1,-1,0,,,,1.2,-0.2,1.217,10.95
15740,4670,2,0.9034,380.1,417.4,400.4,458.4,390.3,458.4,0,0,,,,5.3,-0.4,5.315,47.84
15740,4683,2,0.8994,1193.0,529.0,1226.1,584.6,1209.5,584.6,0,0,,,,-2.15,-0.125,2.154,4.85
15740,4652,2,0.8945,624.0,434.6,644.7,474.9,634.3,474.9,0,0,,,,0.6,-0.7,0.922,8.3
15740,4591,2,0.8933,997.4,395.7,1010.0,428.6,1003.7,428.6,0,0,,,,0.6,0.2,0.632,5.69
15740,4657,2,0.8875,640.9,385.5,654.6,416.0,647.7,416.0,0,0,,,,1.4,-0.1,1.404,12.63
15740,4675,2,0.8848,977.2,389.1,992.0,420.6,984.6,420.6,1,0,,,,0.5,-0.1,0.51,4.59
15740,4661,2,0.8826,556.9,427.3,572.7,467.8,564.8,467.8,0,0,,,,4.1,-0.6,4.144,37.29
15740,4672,2,0.8777,435.1,391.1,448.8,426.4,441.9,426.4,0,0,,,,3.7,0.1,3.701,33.31
15740,4678,2,0.8739,509.0,372.9,520.2,402.1,514.6,402.1,0,0,,,,2.3,0.3,2.319,20.88
15740,4685,2,0.8681,754.5,357.1,764.3,383.0,759.4,383.0,0,0,,,,1.8,0.5,1.868,16.81
15740,4654,2,0.8623,696.7,409.8,710.4,447.2,703.6,447.2,1,0,,,,2.3,0.3,2.319,20.88
15740,4592,2,0.8552,1141.1,431.4,1159.2,473.2,1150.1,473.2,0,0,,,,0.2,0.1,0.224,2.01
15740,4674,2,0.8479,417.4,433.8,429.7,477.5,423.5,477.5,1,0,,,,3.8,-0.5,3.833,34.49
15740,4677,2,0.8424,544.6,389.6,557.0,422.3,550.8,422.3,1,0,,,,3.4,-0.3,3.413,30.72
15740,4680,2,0.8381,1023.4,375.2,1034.6,402.0,1029.0,402.0,1,0,,,,0.6,1.0,1.166,10.5
15740,4529,2,0.7918,971.6,361.0,980.7,386.5,976.2,386.5,1,0,,,,2.2,-1.3,2.555,23.0
15740,4686,2,0.7876,810.1,393.5,820.9,427.2,815.5,427.2,1,0,,,,1.2,0.0,1.2,10.8
15740,4688,2,0.7832,1032.1,372.6,1049.6,394.2,1040.8,394.2,1,0,,,,0.9,0.5,1.03,9.27
15740,4598,2,0.7736,1126.4,437.9,1146.6,472.6,1136.5,472.6,1,0,,,,0.2,-1.5,1.513,13.62
15740,4655,3,0.5602,810.2,393.5,820.9,427.0,815.5,427.0,-1,0,,,,1.1,-0.1,1.105,9.94
15740,4689,3,0.5016,868.1,693.5,893.4,720.0,880.7,720.0,-1,0,,,,1.6,0.0,1.6,14.4
15741,4652,2,0.908,627.1,434.7,649.4,475.3,638.3,475.3,0,0,,,,4.0,0.4,4.02,36.18
15741,4670,2,0.9036,386.5,418.6,409.3,458.5,397.9,458.5,0,0,,,,7.6,0.1,7.601,68.41
15741,4657,2,0.9014,644.4,386.0,657.6,416.0,651.0,416.0,0,0,,,,3.3,0.0,3.3,29.7
15741,4654,2,0.8973,700.4,409.3,714.4,447.0,707.4,447.0,1,0,,,,3.8,-0.2,3.805,34.25
15741,4661,2,0.8963,565.3,427.3,579.2,468.1,572.2,468.1,0,0,,,,7.4,0.3,7.406,66.65
15741,4591,2,0.8937,998.4,396.2,1010.5,429.0,1004.5,429.0,0,0,,,,0.8,0.4,0.894,8.05
15741,4675,2,0.8873,978.7,390.0,991.5,420.4,985.1,420.4,1,0,,,,0.5,-0.2,0.539,4.85
15741,4683,2,0.8805,1191.3,527.2,1224.8,584.9,1208.0,584.9,0,0,,,,-1.5,0.3,1.53,13.77
15741,4677,2,0.8765,550.1,389.7,562.8,422.4,556.4,422.4,1,0,,,,5.6,0.1,5.601,50.41
15741,4685,2,0.8692,758.3,358.0,767.6,383.5,763.0,383.5,0,0,,,,3.6,0.5,3.635,32.71
15741,4688,2,0.868,1033.9,371.7,1050.8,393.9,1042.4,393.9,1,0,,,,1.6,-0.3,1.628,14.65
15741,4678,2,0.8613,513.0,373.6,525.6,402.3,519.3,402.3,1,0,,,,4.7,0.2,4.704,42.34
15741,4674,2,0.8543,423.2,433.5,436.7,476.5,430.0,476.5,1,0,,,,6.5,-1.0,6.576,59.19
15741,4672,2,0.8529,440.6,392.0,454.1,426.8,447.4,426.8,0,0,,,,5.5,0.4,5.515,49.63
15741,4529,2,0.844,974.7,361.8,985.2,387.0,979.9,387.0,1,0,,,,3.7,0.5,3.734,33.6
15741,4680,2,0.8418,1023.7,375.2,1034.1,402.9,1028.9,402.9,1,0,,,,-0.1,0.9,0.906,8.15
15741,4592,2,0.8345,1142.4,431.2,1158.8,473.3,1150.6,473.3,0,0,,,,0.5,0.1,0.51,4.59
15741,4598,2,0.8082,1127.3,437.9,1146.8,474.0,1137.1,474.0,0,0,,,,0.6,1.4,1.523,13.71
15741,4686,2,0.7629,810.8,394.1,823.4,427.0,817.1,427.0,1,0,,,,1.6,-0.2,1.612,14.51
15741,4655,3,0.6595,811.3,393.7,823.3,427.1,817.3,427.1,-1,0,,,,1.8,0.1,1.803,16.22
15742,4652,2,0.9064,628.7,434.6,649.7,474.6,639.2,474.6,0,0,,,,0.9,-0.7,1.14,10.26
15742,4657,2,0.8968,645.3,386.1,659.0,415.9,652.2,415.9,0,0,,,,1.2,-0.1,1.204,10.84
15742,4683,2,0.8954,1191.4,527.8,1224.5,583.8,1208.0,583.8,0,0,,,,0.0,-1.1,1.1,9.9
15742,4670,2,0.8938,389.0,419.4,412.8,457.8,400.9,457.8,0,0,,,,3.0,-0.7,3.081,27.73
15742,4591,2,0.892,998.2,396.0,1010.8,429.4,1004.5,429.4,0,0,,,,0.0,0.4,0.4,3.6
15742,4654,2,0.8834,701.8,409.2,715.3,446.9,708.6,446.9,1,0,,,,1.2,-0.1,1.204,10.84
15742,4672,2,0.8812,443.2,391.7,457.0,426.5,450.1,426.5,0,0,,,,2.7,-0.3,2.717,24.45
15742,4661,2,0.8777,567.9,427.4,581.9,468.2,574.9,468.2,0,0,,,,2.7,0.1,2.702,24.32
15742,4678,2,0.8699,515.2,373.6,527.6,402.5,521.4,402.5,0,0,,,,2.1,0.2,2.11,18.99
15742,4675,2,0.8685,979.4,390.0,990.8,420.2,985.1,420.2,1,0,,,,0.0,-0.2,0.2,1.8
15742,4677,2,0.865,552.5,389.6,565.1,422.3,558.8,422.3,1,0,,,,2.4,-0.1,2.402,21.62
15742,4685,2,0.8622,759.7,358.3,769.4,383.8,764.5,383.8,0,0,,,,1.5,0.3,1.53,13.77
15742,4688,2,0.8544,1033.8,371.7,1050.8,393.9,1042.3,393.9,1,0,,,,-0.1,0.0,0.1,0.9
15742,4674,2,0.8522,425.9,433.5,439.0,476.3,432.4,476.3,1,0,,,,2.4,-0.2,2.408,21.67
15742,4598,2,0.8507,1126.0,437.8,1146.6,473.0,1136.3,473.0,0,0,,,,-0.8,-1.0,1.281,11.53
15742,4680,2,0.8473,1023.8,375.6,1034.1,402.7,1029.0,402.7,1,0,,,,0.1,-0.2,0.224,2.01
15742,4529,2,0.8327,975.2,362.3,987.1,388.0,981.2,388.0,1,0,,,,1.3,1.0,1.64,14.76
15742,4592,2,0.7936,1141.7,431.1,1158.5,473.5,1150.1,473.5,0,0,,,,-0.5,0.2,0.539,4.85
15742,4686,3,0.7391,812.0,393.7,823.9,427.3,818.0,427.3,-1,0,,,,0.9,0.3,0.949,8.54
15742,4655,2,0.7268,811.6,394.0,824.0,427.2,817.8,427.2,1,0,,,,0.5,0.1,0.51,4.59
15742,4690,2,0.5187,856.2,579.0,878.8,643.0,867.5,643.0,1,0,,,,1.7,-1.24,2.104,3.79
15743,4652,2,0.9028,630.2,434.6,649.9,474.2,640.1,474.2,1,0,,,,0.9,-0.4,0.985,8.86
15743,4683,2,0.8993,1191.4,527.4,1224.4,583.1,1207.9,583.1,0,0,,,,-0.1,-0.7,0.707,6.36
15743,4670,2,0.8989,391.8,419.8,415.9,457.7,403.9,457.7,0,0,,,,3.0,-0.1,3.002,27.01
15743,4657,2,0.8947,646.4,386.2,659.4,416.1,652.9,416.1,0,0,,,,0.7,0.2,0.728,6.55
15743,4591,2,0.8943,997.9,396.3,1010.7,429.3,1004.3,429.3,0,0,,,,-0.2,-0.1,0.224,2.01
15743,4677,2,0.8803,555.5,389.8,567.6,422.3,561.6,422.3,1,0,,,,2.8,0.0,2.8,25.2
15743,4672,2,0.88,445.8,392.0,459.0,426.5,452.4,426.5,0,0,,,,2.3,0.0,2.3,20.7
15743,4661,2,0.8784,570.8,427.9,584.1,468.1,577.4,468.1,0,0,,,,2.5,-0.1,2.502,22.52
15743,4678,2,0.8771,517.0,373.5,529.5,402.5,523.3,402.5,1,0,,,,1.9,0.0,1.9,17.1
15743,4685,2,0.8696,761.2,358.3,770.5,383.8,765.8,383.8,0,0,,,,1.3,0.0,1.3,11.7
15743,4674,2,0.8624,428.4,433.1,441.6,476.6,435.0,476.6,1,0,,,,2.6,0.3,2.617,23.56
15743,4675,2,0.8614,979.5,390.0,990.8,420.2,985.1,420.2,1,0,,,,0.0,0.0,0.0,0.0
15743,4654,2,0.853,703.5,409.3,717.3,446.9,710.4,446.9,1,0,,,,1.8,0.0,1.8,16.2
15743,4680,2,0.846,1024.0,375.7,1034.6,403.0,1029.3,403.0,1,0,,,,0.3,0.3,0.424,3.82
15743,4688,2,0.8448,1033.9,371.6,1050.9,393.8,1042.4,393.8,1,0,,,,0.1,-0.1,0.141,1.27
15743,4598,2,0.835,1126.2,437.8,1146.1,473.1,1136.2,473.1,0,0,,,,-0.1,0.1,0.141,1.27
15743,4592,2,0.8133,1141.7,431.3,1158.4,473.1,1150.1,473.1,0,0,,,,0.0,-0.4,0.4,3.6
15743,4686,2,0.8074,812.3,393.8,825.1,427.1,818.7,427.1,1,0,,,,0.7,-0.2,0.728,6.55
15743,4655,3,0.727,812.5,394.0,825.1,427.4,818.8,427.4,-1,0,,,,1.0,0.2,1.02,9.18
15743,4690,2,0.4803,856.8,578.4,879.3,642.3,868.0,642.3,1,0,,,,0.5,-0.7,0.86,7.74
15743,4529,3,0.4773,976.3,362.2,988.3,388.0,982.3,388.0,-1,0,,,,1.1,0.0,1.1,9.9
15744,4657,2,0.9018,647.4,386.3,661.5,416.3,654.4,416.3,0,0,,,,1.5,0.2,1.513,13.62
15744,4670,2,0.9007,393.3,419.9,419.6,457.3,406.4,457.3,0,0,,,,2.5,-0.4,2.532,22.79
15744,4652,2,0.9,631.5,434.2,649.5,474.0,640.5,474.0,0,0,,,,0.4,-0.2,0.447,4.02
15744,4591,2,0.8982,997.7,396.1,1010.8,428.5,1004.3,428.5,0,0,,,,0.0,-0.8,0.8,7.2
15744,4661,2,0.8979,571.9,427.8,587.5,467.9,579.7,467.9,0,0,,,,2.3,-0.2,2.309,20.78
15744,4685,2,0.8831,762.3,358.0,771.8,383.2,767.0,383.2,0,0,,,,1.2,-0.6,1.342,12.07
15744,4677,2,0.874,558.6,389.9,570.2,422.4,564.4,422.4,1,0,,,,2.8,0.1,2.802,25.22
15744,4674,2,0.8711,431.1,432.8,443.1,475.1,437.1,475.1,1,0,,,,2.1,-1.5,2.581,23.23
15744,4678,2,0.8709,518.4,373.6,529.6,402.6,524.0,402.6,0,0,,,,0.7,0.1,0.707,6.36
15744,4672,2,0.8668,447.6,392.5,461.9,426.2,454.8,426.2,0,0,,,,2.4,-0.3,2.419,21.77
15744,4675,2,0.8668,979.9,390.6,990.6,420.2,985.3,420.2,1,0,,,,0.2,0.0,0.2,1.8
15744,4688,2,0.8636,1035.8,372.7,1051.3,393.7,1043.5,393.7,1,0,,,,1.1,-0.1,1.105,9.94
15744,4683,3,0.863,1192.0,526.5,1220.5,581.8,1206.2,581.8,-1,0,,,,-1.7,-1.3,2.14,19.26
15744,4680,2,0.8576,1024.4,375.5,1034.9,403.5,1029.6,403.5,1,0,,,,0.3,0.5,0.583,5.25
15744,4654,2,0.8575,704.1,408.7,718.8,446.6,711.5,446.6,1,0,,,,1.1,-0.3,1.14,10.26
15744,4529,2,0.8574,976.5,362.7,991.0,387.8,983.8,387.8,1,0,,,,1.5,-0.2,1.513,13.62
15744,4592,2,0.8516,1141.8,431.9,1158.5,472.4,1150.1,472.4,0,0,,,,0.0,-0.7,0.7,6.3
15744,4686,2,0.8404,810.8,393.9,826.1,427.3,818.5,427.3,1,0,,,,-0.2,0.2,0.283,2.55
15744,4598,2,0.8367,1125.8,438.0,1145.8,475.0,1135.8,475.0,0,0,,,,-0.4,1.9,1.942,17.47
15744,4655,3,0.6634,810.9,393.8,825.9,427.5,818.4,427.5,-1,0,,,,-0.4,0.1,0.412,3.71
15745,4670,2,0.9125,396.1,419.6,421.3,456.8,408.7,456.8,1,0,,,,2.3,-0.5,2.354,21.18
15745,4591,2,0.9017,997.7,396.4,1010.6,428.7,1004.1,428.7,0,0,,,,-0.2,0.2,0.283,2.55
15745,4657,2,0.9011,647.6,386.3,661.6,416.0,654.6,416.0,0,0,,,,0.2,-0.3,0.361,3.24
15745,4661,2,0.8961,574.5,428.1,590.3,467.7,582.4,467.7,0,0,,,,2.7,-0.2,2.707,24.37
15745,4652,2,0.89,632.8,434.0,648.7,473.6,640.7,473.6,0,0,,,,0.2,-0.4,0.447,4.02
15745,4678,2,0.8804,519.7,373.6,531.5,403.0,525.6,403.0,0,0,,,,1.6,0.4,1.649,14.84
15745,4592,2,0.8771,1141.8,432.1,1158.3,471.2,1150.0,471.2,0,0,,,,-0.1,-1.2,1.204,10.84
15745,4685,2,0.8768,763.5,358.2,773.2,383.4,768.3,383.4,0,0,,,,1.3,0.2,1.315,11.84
15745,4688,2,0.8672,1035.9,372.7,1051.2,393.7,1043.6,393.7,1,0,,,,0.1,0.0,0.1,0.9
15745,4672,2,0.8669,449.8,393.1,464.0,426.3,456.9,426.3,0,0,,,,2.1,0.1,2.102,18.92
15745,4598,2,0.8617,1126.1,437.4,1144.1,474.0,1135.1,474.0,0,0,,,,-0.7,-1.0,1.221,10.99
15745,4529,2,0.8609,977.1,362.7,991.7,388.0,984.4,388.0,1,0,,,,0.6,0.2,0.632,5.69
15745,4677,2,0.8578,561.3,389.6,572.2,423.2,566.8,423.2,1,0,,,,2.4,0.8,2.53,22.77
15745,4680,2,0.8578,1024.4,375.7,1034.9,403.5,1029.7,403.5,1,0,,,,0.1,0.0,0.1,0.9
15745,4654,2,0.8571,705.6,408.7,720.0,446.3,712.8,446.3,1,0,,,,1.3,-0.3,1.334,12.01
15745,4675,2,0.8569,979.6,390.8,990.5,420.6,985.0,420.6,1,0,,,,-0.3,0.4,0.5,4.5
